paper_id,authors,author_ids,title,year,committee_presentation_decision,committee_publication_decision,abstract,body
2019/155,"Shakira Heidtke,Jennette Truly,Emmy Farfalla","47,48,49",No More Rights Without Remedies: An Impact Evaluation of the National Crime Victim Law Institute's Victims' Rights Clinics,2019,Reject,Reject,"They say they won't help us. We're not going to give up. Alright, I know what I was supposed to do now. Koalas are native to Australia, and are described in many Aboriginal stories of creation. At first I did not like him, but now I do. It was an impulse buy. Tom doesn't seem to be as desperate to do that as Mary seems to be. I should've asked her when I had the chance.",NA
2019/156,Nakia Juliusson,50,"Welcome to Europe - Die Grenzen des europäischen Migrationsrechts: Juridische Auseinandersetzungen um das ""Staatsprojekt Europa""",2019,Reject,Reject,"I cannot paint this house in one day. It won't take you too long to do that. Did you like the movie that you went to yesterday? He is opposed to carrying out the new plan. Tom told you what happened, didn't he? Indeed this chair is fine to look at, but it will not stand up to long use.",NA
2019/157,"Jenniffer Biber,Zina Goeller","51,52",Building Better Boyhood Programs: Evaluation of Programs Funded by the African American Men and Boys Task Force Initiative,2019,Reject,Reject,I don't often drive over the speed limit. Tom probably thought I wasn't able to speak French. Sami wanted to go to a sushi places. Running water is clean water. He wanted to stay in this city. Two thousand American soldiers were killed. Mary didn't want Tom to know that she didn't know how to do that. Tom told Mary that he had decided not to do that. I don't think Tom knows I have three cats. Would you like to help me? Sami loved to sing. In old times people didn't think that the earth is round.,NA
2019/158,"Fallon Schiefelbein,Hassie Krysinski,Daine Goger,Connie Baldearena,Deanne Bainbridge,Giuseppe Anos","53,54,55,56,57,58",Mainstreaming Politics: Gendering Practices and Feminist Theory,2019,Reject,Reject,Tom pulled out his wallet and gave Mary some money. He moved in with her. They want you back. Don't you move from here. The poet is the one who is inspired much more than he is the one who inspires. He hoped to find fame as a poet. I might be able to do that. Tom walked over to Mary and handed her a package. There's no excuse for this. Why are you driving so slow? We saw a man with a dog standing near the telephone booth. That's a very good suggestion. I must work tonight. My brother's health has been delicate. Tom has been consistent. How long does it take you to walk to the closest supermarket?,NA
2019/159,"Viki Ondik,Silvia Thiebeault,Sherri Eisenberg,Krissy Bahl,Lynda Sukut,Silva Rispoli,Angelyn Tara","59,60,61,62,63,64,65",Estimating Terrorism Risk,2019,Reject,Reject,"A military coup happened in Thailand in 2014. What a prosaic motive! It seems to take all the romance out of it. Did you eat lunch with Tom? And it was said unto him: Know thou beforehand that thy seed shall be a stranger in a land not their own, and they shall bring them under bondage, and afflict them four hundred years. Ya look nice in your kennel. Tom said that he didn't have the patience to do that. We shut the door. I've always wanted to learn how to skate. She ended up studying Berber. There were no roses in the garden.",NA
2019/160,"Yolanda Habif,Kera Coiner,Tatiana Deharo,Tina Newmyer","66,67,68,69",Advancing the U.S. Air Force's Force-Development Initiative,2019,Reject,Reject,"I know Tom isn't a very bright boy. Tom touched Mary's cheek. People have more leisure than they have ever had. Sami smeared the chocolate all over the wall. I'm fairly certain I heard Tom and Mary say they weren't ready to do that. The book's white. Did you know Tom and Mary are good at cooking? I don't even vote. Tom is in the construction business. Sami knows what he is doing. There are still some things that Tom needs to do. I don't know where you learn these things. Possibly she will not come. I lost a bunch of keys. Tom has been interested in horses for a long time. I was allowed to speak French. Aniq turned slowly at the sound of the needy, narcissistic gurgle that sounded from behind him. Could you turn off the lights? I stayed behind to help Tom.",NA
2019/161,"Micheal Rens,Mariann Poague,Sherryl Hagene,Markus Veltz,Ron Haye,Kisha Hartory","70,71,72,73,74,75","The Counterterror Coalitions: Cooperation with Europe, NATO, and the European Union",2019,Reject,Reject,"Who told you Tom would want to go swimming with us? I am reading the book mainly for the language. I'm only taking in the contents along the way. There was a great variety of dishes on the menu. You're not the only one who cares about Tom. Yes, the baby is yours. I owed him a thousand dollars. I thought Tom knew a lot about Australia.",NA
2019/162,"Lance Keady,Karrie Layhew,Regenia Hirschberg,Anneliese Cercone,Delcie Colpack,Echo Lauters","76,77,78,79,80,81",Embracing Watershed Politics,2019,Reject,Reject,"There are many Egyptian obelisks in Rome. Tom is planning a big surprise birthday party for Mary. Have you ever lost the track of time, while reading a book? We are faced with many difficulties. You've been doing a good job. Sami was murdered by Layla. Mary doesn't know what she should do yet. Why doesn't Israel allow the Palestinian refugees to return to their homeland? It's a pleasure to meet you, Tom. Please don't leave me here by myself. I am loving Tatoeba despite all its imperfections. You know they won't allow you to do that, don't you? The moment we met, we fell in love with each other. To truth only a brief celebration of victory is allowed between the two long periods during which it is condemned as paradoxical, or disparaged as trivial. She took me for my brother. Let's see what Tom does next. Your words are supposed to correspond to your actions, but that is not easy to put into practice.",NA
2019/163,"Mireya Churchfield,Racheal Mcgunagle,Vance Klaft","82,83,84",Las exportaciones mexicanas durante la primera globalización (1870-1929),2019,Reject,Reject,"Tom begged for something to eat. ""I'm quitting."" ""What do you mean you're quitting?"" I think anyone can do that. Our neighbor has just come back. Can you understand why they have to pig it in one sordid room? I wish I'd called them.",NA
2019/164,"Ghislaine Devier,Albert Catano,Shakia Sasao,Ruth Half","85,86,87,88",Die Alterssicherung von Beamten und ihre Reformen im Rechtsvergleich,2019,Accept,Reject,I'd love to live in Boston. I listened to them. Tom told everyone that he was hesitant to do that. I thought that we were out of time. Sami and Layla still live together in Cairo. Tom said he isn't sure whether Mary wants to do that. Passengers must take the footbridge to cross the railroad tracks. You people can't help yourselves. Tom's dog mauled the cat that came into our yard. I doubt that Tom would be able to do that even if he tried.,NA
2019/165,"Ava Damato,Corliss Marciano,Iluminada Jocoy,Raisa Breaux,Nida Yagues","89,90,91,92,93","U.S. Special Operations Forces in the Philippines, 2001–2014",2019,Reject,Reject,Cooking takes too much time. Tom wondered why Mary was there. The campaign was successful and she won the election. I am considering teaching Berber. Sami fired first. I need to call a tow truck.,NA
2019/166,"Olimpia Belich,Yi Walko,Maire Mcnevin,Ismael Doi,Bertram Nessmith,Grant Shike,Noella Kaska","94,95,96,97,98,99,100",Das Hegemonieprojekt der ökologischen Modernisierung: Die Konflikte um Carbon Capture and Storage (CCS) in der internationalen Klimapolitik,2019,Accept,Accept,He gave everything he had. Do you want to go out for breakfast? Tom has always survived. What do you think it was? She didn't get the job. Do you really need to go out in this kind of weather? I'm not living with her anymore. I saw Tom's car pull into the driveway. Tom is aware of the danger. Mary said she knew she might not be required to do that by herself. What do you think these are? There's no proof that Tom did that. She left home early in the morning for fear that she might miss the first train. Tom has a price on his head. Everyone likes free stuff. Sami's life is not that interesting.,NA
2019/167,"Francesca Geisinsky,Raymon Gilpatrick,Victoria Wohlers,Dannette Debenedetti,Johnathan Mcmulen","1,2,3,4,5","Data Information Literacy: Librarians, Data, and the Education of a New Generation of Researchers",2019,Accept,Reject,"Tom didn't want me to help him with his homework. It's obvious that Tom doesn't want to talk about what happened. My guilt leaves no room for doubt. There's a very good chance Tom can help you. Ali's grandfather was a teacher. You know what's at stake, don't you? I just don't feel like doing that right now. Mary told me last week she wouldn't do that. Tom and Mary are going to be very glad they didn't do that. If they hadn't found the vase, John would have been accused of stealing it. Tom went duck hunting. I met him about noon. She thought she heard a car backfire. He said he's prepared to help me. Algae and plankton are at the bottom of the food chain.",NA
2019/168,Darla Chitwood,6,Energy Services Analysis: An Alternative Approach for Identifying Opportunities to Reduce Emissions of Greenhouse Gases,2019,Accept,Accept,"I know Tom is a good hockey player. I was in school yesterday morning. You often find that sympathy turns into love. Tom is a wonderful artist. The girl looked at him once more, and then she blushed as if a flame had gone up her cheeks. Tom made tea for me. Sami was trying to keep cool. I'm going to get the chance to do that tomorrow. Do you know when they will be back? Tom and Mary told John that they'd never intended to do that. The house stood out because of its unusual shape. We gave it to the man. Wait just a minute. He went through a lot when he was younger. Winston was an earthborn, but he emigrated to the Martian colony Barsoom in his teenage years. Tom said he's glad you could do that. I think I can do that alone. Mary wasn't able to fix her car by herself.",NA
